item_id,item_name,item_price
1544,Chips and Guacamole,$4.45 
1545,Chicken Bowl,$11.25 
1546,Chips,$2.15 
1547,Chicken Salad Bowl,$8.75 
1548,Chips and Guacamole,$4.45 
1549,Chicken Burrito,$8.75 
1550,Chicken Burrito,$8.75 
1551,Canned Soft Drink,$1.25 
1552,Chicken Bowl,$11.25 
1553,Chips,$2.15 
1554,Chicken Bowl,$8.75 
1555,Chips and Roasted Chili Corn Salsa,$5.90 
1556,Steak Bowl,$11.75 
1557,Canned Soft Drink,$1.25 
1558,Steak Burrito,$9.25 
1559,Canned Soft Drink,$3.75 
1560,Chicken Soft Tacos,$8.75 
1561,Canned Soft Drink,$1.25 
1562,Chips and Guacamole,$4.45 
1563,Steak Bowl,$11.75 
1564,Chips and Guacamole,$4.45 
1565,Chicken Burrito,$8.75 
1566,Steak Bowl,$23.50 
1567,Chicken Burrito,$8.75 
1568,Chips and Tomatillo Green Chili Salsa,$2.95 
1569,Chicken Burrito,$8.75 
1570,Chicken Bowl,$8.75 
1571,Steak Salad Bowl,$11.89 
1572,Chips and Guacamole,$4.45 
1573,Chips and Tomatillo Green Chili Salsa,$2.95 
1574,Canned Soft Drink,$1.25 
1575,Chicken Bowl,$8.75 
1576,Chips and Guacamole,$4.45 
1577,Chips and Tomatillo Green Chili Salsa,$2.95 
1578,Canned Soft Drink,$1.25 
1579,Chicken Bowl,$8.75 
1580,Chips,$2.15 
1581,Canned Soft Drink,$1.25 
1582,Steak Burrito,$11.75 
1583,Chips and Tomatillo Green Chili Salsa,$2.95 
1584,Barbacoa Burrito,$8.99 
1585,Nantucket Nectar,$3.39 
1586,Steak Burrito,$9.25 
1587,Carnitas Soft Tacos,$9.25 
1588,Chicken Bowl,$17.50 
1589,Chips and Tomatillo Green Chili Salsa,$2.95 
1590,Steak Salad Bowl,$11.89 
1591,Bottled Water,$1.50 
1592,Chicken Bowl,$11.25 
1593,Chips and Tomatillo Green Chili Salsa,$2.95 
1594,Carnitas Bowl,$9.25 
1595,Chicken Burrito,$11.25 
1596,Chicken Bowl,$11.25 
1597,Chips and Roasted Chili Corn Salsa,$2.95 
1598,Chicken Bowl,$8.75 
1599,Barbacoa Burrito,$9.25 
1600,Chips,$4.30 
1601,Chicken Salad Bowl,$8.75 
1602,Chicken Bowl,$8.75 
1603,Chicken Bowl,$11.25 
1604,Chicken Bowl,$8.75 
1605,Chips,$4.30 
1606,Chicken Burrito,$8.75 
1607,Canned Soft Drink,$1.25 
1608,Chips,$2.15 
1609,Chicken Bowl,$8.49 
1610,Chicken Bowl,$8.49 
1611,Izze,$3.39 
1612,Izze,$3.39 
1613,Chicken Burrito,$10.98 
1614,Chicken Soft Tacos,
1615,Chips and Tomatillo-Green Chili Salsa,$2.39 
1616,Chicken Burrito,$11.25 
1617,Steak Soft Tacos,$11.75 
1618,Steak Bowl,$11.75 
1619,Canned Soft Drink,$1.25 
1620,Chips and Tomatillo Red Chili Salsa,$5.90 
1621,Chicken Salad Bowl,$8.75 
1622,Veggie Bowl,$11.25 
1623,Steak Bowl,$9.25 
1624,Chips and Guacamole,$4.45 
1625,Bottled Water,$1.50 
1626,Nantucket Nectar,$3.39 
1627,Carnitas Burrito,$8.99 
1628,Chips and Roasted Chili-Corn Salsa,$2.39 
1629,Chicken Bowl,$11.25 
1630,Chips,$2.15 
1631,Veggie Burrito,$11.25 
1632,Carnitas Crispy Tacos,$11.75 
1633,Steak Burrito,$11.75 
1634,Chips and Guacamole,$4.45 
1635,Steak Burrito,$11.75 
1636,Chips and Guacamole,$4.45 
1637,Steak Burrito,$9.25 
1638,Chicken Bowl,$8.75 
1639,Chicken Burrito,$8.49 
1640,Steak Burrito,$8.99 
1641,Chicken Burrito,$8.49 
1642,Barbacoa Soft Tacos,$8.99 
1643,Barbacoa Bowl,$11.75 
1644,Veggie Bowl,$8.75 
1645,Chicken Bowl,$8.49 
1646,Chips and Guacamole,$3.99 
1647,Chips and Guacamole,$3.89 
1648,Barbacoa Burrito,$11.08 
1649,Chicken Bowl,$8.49 
1650,Barbacoa Bowl,$8.99 
1651,Chicken Bowl,$8.49 
1652,Veggie Burrito,$8.49 
1653,Veggie Crispy Tacos,$8.49 
1654,Chicken Burrito,$11.25 
1655,Chips,$2.15 
1656,Chicken Burrito,$17.50 
1657,Chicken Soft Tacos,$8.75 
1658,Chips and Roasted Chili Corn Salsa,$2.95 
1659,Chicken Burrito,$8.49 
1660,Chicken Bowl,$8.49 
1661,Chicken Burrito,$10.98 
1662,Canned Soda,$1.09 
1663,Chicken Burrito,$11.25 
1664,Chips,$2.15 
1665,Chips and Tomatillo Red Chili Salsa,$2.95 
1666,Canned Soft Drink,$1.25 
1667,Chicken Burrito,$8.75 
1668,Carnitas Soft Tacos,$9.25 
1669,Barbacoa Soft Tacos,$9.25 
1670,Barbacoa Bowl,$9.25 
1671,Chips and Tomatillo Red Chili Salsa,$2.95 
1672,Chicken Bowl,$8.75 
1673,Chips,$2.15 
1674,Canned Soft Drink,$1.25 
1675,Steak Burrito,
1676,Chips and Guacamole,$3.99 
1677,Carnitas Burrito,$11.75 
1678,Chips,$2.15 
1679,Carnitas Bowl,$8.99 
1680,Izze,$3.39 
1681,Steak Burrito,$9.25 
1682,Chicken Soft Tacos,$8.75 
1683,Chicken Bowl,$11.25 
1684,Chicken Bowl,$11.25 
1685,Chips and Guacamole,$4.45 
1686,Chicken Bowl,$8.75 
1687,Chips,$2.15 
1688,Canned Soft Drink,$1.25 
1689,Steak Burrito,$11.75 
1690,Chips and Guacamole,$4.45 
1691,Steak Burrito,$9.25 
1692,Chips and Fresh Tomato Salsa,$2.95 
1693,Chicken Bowl,$8.49 
1694,Veggie Salad,$8.49 
1695,Veggie Burrito,$11.25 
1696,Chicken Soft Tacos,$8.75 
1697,Chips and Guacamole,$4.45 
1698,Chicken Burrito,$11.25 
1699,Veggie Soft Tacos,$11.25 
1700,Chicken Burrito,$11.25 
1701,Chicken Bowl,$11.25 
1702,Chips and Guacamole,$4.45 
1703,Chicken Bowl,$8.49 
1704,Side of Chips,$1.69 
1705,Chicken Bowl,$8.49 
1706,Nantucket Nectar,$3.39 
1707,Chicken Burrito,$8.75 
1708,Chicken Salad Bowl,$11.25 
1709,Steak Burrito,$9.25 
1710,Chicken Burrito,$8.75 
1711,Chicken Bowl,$11.25 
1712,Chicken Burrito,$11.25 
1713,Steak Burrito,
1714,Chicken Burrito,$11.25 
1715,Steak Burrito,$11.75 
1716,Chicken Bowl,$11.25 
1717,Steak Burrito,$11.75 
1718,Chicken Burrito,$21.96 
1719,Chicken Bowl,$10.98 
1720,Side of Chips,$1.69 
1721,Steak Soft Tacos,$11.48 
1722,Steak Bowl,$8.99 
1723,Chicken Burrito,$8.49 
1724,Side of Chips,$1.69 
1725,Steak Bowl,$9.25 
1726,Chips,$2.15 
1727,Bottled Water,$1.50 
1728,Chicken Burrito,$11.25 
1729,Bottled Water,$1.50 
1730,Chicken Bowl,$8.75 
1731,Chicken Bowl,$8.75 
1732,Chips and Tomatillo Red Chili Salsa,$2.95 
1733,Chicken Bowl,$8.49 
1734,Side of Chips,$1.69 
1735,Chicken Bowl,$8.75 
1736,Chips and Tomatillo Red Chili Salsa,$2.95 
1737,Canned Soft Drink,$1.25 
1738,Chicken Salad Bowl,$11.25 
1739,Chips,$2.15 
1740,Carnitas Bowl,$11.08 
1741,Chicken Bowl,$8.49 
1742,Chicken Bowl,$8.49 
1743,Chicken Bowl,$8.49 
1744,Steak Bowl,$11.75 
1745,Canned Soft Drink,$1.25 
1746,Barbacoa Bowl,$11.75 
1747,Chicken Burrito,$8.75 
1748,Chicken Burrito,$8.75 
1749,Veggie Bowl,$8.75 
1750,Chips and Guacamole,$4.45 
1751,Chicken Burrito,$11.25 
1752,Bottled Water,$1.50 
1753,Steak Burrito,
1754,Barbacoa Soft Tacos,$11.75 
1755,6 Pack Soft Drink,$6.49 
1756,Chicken Salad Bowl,$8.75 
1757,Chips and Guacamole,$4.45 
1758,6 Pack Soft Drink,$6.49 
1759,Chicken Bowl,$8.75 
1760,Canned Soft Drink,$2.50 
1761,Chips,$2.15 
1762,Chicken Bowl,$8.49 
1763,Chips and Tomatillo-Red Chili Salsa,$2.39 
1764,Chicken Burrito,$8.75 
1765,Steak Burrito,$11.75 
1766,Chips and Guacamole,$4.45 
1767,Carnitas Bowl,$8.99 
1768,Veggie Burrito,$10.98 
1769,Steak Burrito,$9.25 
1770,Chips and Fresh Tomato Salsa,$2.95 
1771,Steak Burrito,$9.25 
1772,Carnitas Soft Tacos,
1773,Steak Burrito,$11.75 
1774,Chicken Burrito,$8.75 
1775,Chicken Burrito,$8.75 
1776,Chicken Burrito,$8.75 
1777,Chicken Bowl,$10.98 
1778,Veggie Burrito,$11.25 
1779,Steak Bowl,$9.25 
1780,Chicken Bowl,$8.75 
1781,Chicken Soft Tacos,$8.75 
1782,Chips,$2.15 
1783,Chicken Bowl,$11.25 
1784,Chips,
1785,Chips and Guacamole,$4.45 
1786,Steak Bowl,$11.75 
1787,Chicken Bowl,$8.49 
1788,Chips and Fresh Tomato Salsa,$2.39 
1789,Carnitas Soft Tacos,$9.25 
1790,Canned Soft Drink,$1.25 
1791,Canned Soft Drink,$1.25 
1792,Canned Soft Drink,$1.25 
1793,Canned Soft Drink,$1.25 
1794,Chicken Bowl,$8.75 
1795,Chips,$2.15 
1796,Chicken Bowl,$8.49 
1797,Side of Chips,$1.69 
1798,Chicken Bowl,$11.25 
1799,Bottled Water,$1.50 
1800,Chicken Burrito,$8.75 
1801,Chicken Soft Tacos,$8.75 
1802,Chicken Bowl,$8.49 
1803,Chips and Guacamole,$3.99 
1804,Barbacoa Bowl,$8.99 
1805,Canned Soda,$1.09 
1806,Chicken Salad Bowl,$11.25 
1807,Canned Soft Drink,$1.25 
1808,Chicken Burrito,$8.49 
1809,Chips and Fresh Tomato Salsa,$2.39 
1810,Chicken Soft Tacos,$8.49 
1811,Chicken Bowl,$8.75 
1812,Barbacoa Burrito,$9.25 
1813,Chicken Salad Bowl,$11.25 
1814,Chips and Guacamole,$4.45 
1815,Chicken Salad Bowl,$11.25 
1816,Steak Salad Bowl,$11.89 
1817,Steak Burrito,$8.99 
1818,Chicken Soft Tacos,$8.49 
1819,Chicken Burrito,$8.75 
1820,Chips and Guacamole,$4.45 
1821,Chicken Burrito,
1822,Steak Bowl,$11.75 
1823,Steak Bowl,$11.75 
1824,Chips and Guacamole,$8.90 
1825,Barbacoa Salad Bowl,$9.39 
1826,Chips and Fresh Tomato Salsa,$2.95 
1827,Chicken Burrito,$8.49 
1828,Chips and Guacamole,$3.99 
1829,Chicken Bowl,$8.75 
1830,Chips,$2.15 
1831,Canned Soft Drink,$1.25 
1832,Chicken Bowl,$21.96 
1833,Veggie Bowl,$8.49 
1834,Side of Chips,$1.69 
1835,Chicken Burrito,$8.75 
1836,Chips and Guacamole,$4.45 
1837,Chicken Soft Tacos,$8.49 
1838,Carnitas Crispy Tacos,$8.99 
1839,Chicken Bowl,$8.49 
1840,Chips and Guacamole,$3.99 
1841,Veggie Bowl,$8.75 
1842,Chicken Burrito,$8.75 
1843,Chips and Fresh Tomato Salsa,$2.95 
1844,Chicken Crispy Tacos,$8.75 
1845,Chicken Burrito,$17.50 
1846,Barbacoa Burrito,$9.25 
1847,Chips and Tomatillo Green Chili Salsa,$2.95 
1848,Chicken Bowl,$8.75 
1849,6 Pack Soft Drink,$6.49 
1850,Chips,$4.30 
1851,Chicken Bowl,$8.75 
1852,Chicken Bowl,$8.75 
1853,Chips,$2.15 
1854,Bottled Water,$1.50 
1855,Chicken Bowl,$8.49 
1856,Chicken Bowl,$8.49 
1857,Chips and Tomatillo-Red Chili Salsa,$2.39 
1858,Steak Burrito,$9.25 
1859,Chips and Guacamole,$4.45 
1860,6 Pack Soft Drink,$6.49 
1861,Steak Burrito,$11.75 
1862,Chips and Guacamole,$4.45 
1863,Veggie Bowl,$10.98 
1864,Side of Chips,$1.69 
1865,Carnitas Salad Bowl,$9.39 
1866,Barbacoa Crispy Tacos,$9.25 
1867,Steak Bowl,$9.25 
1868,Chips and Fresh Tomato Salsa,$2.95 
1869,Chicken Burrito,$8.75 
1870,Chips,$2.15 
1871,Canned Soft Drink,$1.25 
1872,Chicken Bowl,$11.25 
1873,Carnitas Bowl,$9.25 
1874,Chicken Soft Tacos,$8.75 
1875,Veggie Bowl,$11.25 
1876,Chicken Bowl,$8.75 
1877,Chicken Bowl,$11.25 
1878,Canned Soft Drink,$2.50 
1879,Canned Soft Drink,$2.50 
1880,Bottled Water,$6.00 
1881,Chips and Guacamole,$8.90 
1882,Chips and Fresh Tomato Salsa,$5.90 
1883,Chicken Salad Bowl,$11.25 
1884,Veggie Salad Bowl,$11.25 
1885,Chicken Burrito,$8.49 
1886,Chicken Burrito,$10.98 
1887,Chicken Bowl,$8.75 
1888,Chips,$2.15 
1889,Bottled Water,$1.50 
1890,Steak Bowl,$9.25 
1891,Canned Soft Drink,$1.25 
1892,Bottled Water,$1.50 
1893,Chips,$2.15 
1894,Canned Soft Drink,$1.25 
1895,Chicken Bowl,$8.75 
1896,Chips and Tomatillo Red Chili Salsa,$2.95 
1897,Chicken Soft Tacos,$8.49 
1898,Chips and Guacamole,$3.99 
1899,Chicken Salad Bowl,$11.25 
1900,Chips,$4.30 
1901,Steak Bowl,$11.75 
1902,Chips,$2.15 
1903,Barbacoa Crispy Tacos,$18.50 
1904,Chicken Bowl,$8.49 
1905,Chips and Fresh Tomato Salsa,$2.39 
1906,Chicken Bowl,$8.75 
1907,Chips and Guacamole,$4.45 
1908,Carnitas Bowl,$11.75 
1909,Carnitas Burrito,$8.99 
1910,Chips and Guacamole,$3.99 
1911,Steak Burrito,$9.25 
1912,Steak Soft Tacos,$9.25 
1913,Bottled Water,$1.50 
1914,Chicken Bowl,$8.75 
1915,Chips and Tomatillo Red Chili Salsa,$2.95 
1916,6 Pack Soft Drink,$6.49 
1917,Carnitas Bowl,$11.75 
1918,Chicken Burrito,$8.49 
1919,Steak Burrito,$8.99 
1920,Chicken Bowl,$8.75 
1921,Chips and Guacamole,$4.45 
1922,6 Pack Soft Drink,$6.49 
1923,Chicken Salad Bowl,$22.50 
1924,Steak Bowl,$9.25 
1925,Chips and Roasted Chili Corn Salsa,$2.95 
1926,Chicken Bowl,$8.49 
1927,Side of Chips,$1.69 
1928,Chicken Bowl,$10.98 
1929,Chicken Bowl,$8.75 
1930,Chips and Guacamole,$4.45 
1931,Chicken Bowl,$11.25 
1932,Chips and Tomatillo Red Chili Salsa,$2.95 
1933,Steak Bowl,$8.99 
1934,Chicken Bowl,$8.49 
1935,Chips and Tomatillo-Green Chili Salsa,$2.39 
1936,Steak Burrito,$11.75 
1937,6 Pack Soft Drink,$6.49 
1938,Chicken Soft Tacos,$11.25 
1939,Steak Burrito,$11.75 
1940,Chips and Fresh Tomato Salsa,$2.95 
1941,Steak Bowl,$8.99 
1942,Side of Chips,$1.69 
1943,Steak Bowl,$8.99 
1944,Canned Soda,$2.18 
1945,Canned Soda,$1.09 
1946,Steak Burrito,$8.99 
1947,Carnitas Burrito,$8.99 
1948,Canned Soda,$1.09 
1949,Steak Burrito,$8.99 
1950,Steak Burrito,$8.99 
1951,Chicken Soft Tacos,$8.49 
1952,Chicken Bowl,$10.98 
1953,Canned Soda,$1.09 
1954,Steak Burrito,$11.75 
1955,Steak Bowl,$9.25 
1956,Chicken Salad Bowl,$11.25 
1957,Chicken Burrito,$11.25 
1958,Chips,$2.15 
1959,Veggie Burrito,$11.25 
1960,Chicken Soft Tacos,$8.75 
1961,Chips and Guacamole,$4.45 
1962,Chips and Roasted Chili Corn Salsa,$2.95 
1963,Carnitas Soft Tacos,$11.75 
1964,Bottled Water,$1.50 
1965,Steak Burrito,$8.99 
1966,Chicken Bowl,$10.98 
1967,Chips and Tomatillo-Green Chili Salsa,$2.39 
1968,Chicken Burrito,$8.75 
1969,Chips,$2.15 
1970,Barbacoa Bowl,$9.25 
1971,Bottled Water,$1.50 
1972,Chicken Bowl,$8.75 
1973,Chips,$2.15 
1974,Chips and Guacamole,$3.99 
1975,Steak Bowl,$8.99 
1976,6 Pack Soft Drink,$6.49 
1977,Chicken Salad Bowl,$8.75 
1978,Chips and Guacamole,$8.90 
1979,Steak Soft Tacos,$8.99 
1980,Chips and Guacamole,$3.99 
1981,Chicken Burrito,$17.50 
1982,Veggie Burrito,$11.25 
1983,Canned Soft Drink,$1.25 
1984,Chicken Bowl,$10.98 
1985,Barbacoa Soft Tacos,$9.25 
1986,Chips and Guacamole,$4.45 
1987,Canned Soft Drink,
1988,Bottled Water,$3.00 
1989,Chicken Bowl,$11.25 
1990,Chips and Guacamole,$4.45 
1991,Chips and Guacamole,$4.45 
1992,Chips and Tomatillo Red Chili Salsa,$2.95 
1993,Steak Burrito,$9.25 
1994,Chicken Bowl,$11.25 
1995,Chips,$2.15 
1996,Chicken Bowl,$11.25 
1997,Chicken Bowl,$11.25 
1998,Chips and Guacamole,$4.45 
1999,Chips and Tomatillo Red Chili Salsa,$2.95 
2000,Carnitas Soft Tacos,$9.25 
2001,Chicken Bowl,$11.25 
2002,Canned Soft Drink,$1.25 
2003,Chicken Bowl,$8.75 
2004,Chips and Tomatillo Red Chili Salsa,$2.95 
2005,Canned Soft Drink,$1.25 
2006,Chicken Bowl,$8.75 
2007,Chips and Guacamole,$4.45 
2008,Steak Burrito,$11.48 
2009,Steak Burrito,$11.48 
2010,Chicken Bowl,$8.49 
2011,Chips and Tomatillo-Red Chili Salsa,$2.39 
2012,Chicken Bowl,$11.25 
2013,Barbacoa Bowl,$11.75 
2014,Chips,$2.15 
2015,Bottled Water,$1.50 
2016,Chips,$2.15 
2017,Chicken Bowl,$8.75 
2018,Chicken Bowl,$11.25 
2019,Chips and Guacamole,$8.90 
2020,Chicken Bowl,$11.25 
2021,Chicken Bowl,
2022,Canned Soft Drink,$1.25 
2023,Chips and Guacamole,$4.45 
2024,Steak Burrito,$9.25 
2025,Steak Crispy Tacos,$9.25 
2026,Chicken Burrito,$8.75 
2027,Carnitas Bowl,$9.25 
2028,Veggie Bowl,$8.75 
2029,Chicken Burrito,$8.75 
2030,Steak Bowl,$9.25 
2031,Chicken Salad Bowl,$8.75 
2032,Carnitas Burrito,$11.75 
2033,Carnitas Bowl,$11.75 
2034,Veggie Bowl,$8.75 
2035,Chicken Bowl,$8.75 
2036,Chips and Guacamole,$8.90 
2037,Chips and Fresh Tomato Salsa,$2.95 
2038,Chicken Bowl,$10.98 
2039,Veggie Bowl,$8.49 
2040,Chicken Burrito,$8.49 
2041,Chicken Burrito,$10.98 
2042,Steak Bowl,$8.99 
2043,Steak Bowl,$8.99 
2044,Steak Burrito,$11.75 
2045,Chicken Burrito,$17.50 
2046,Steak Bowl,$11.75 
2047,Chips and Guacamole,$3.99 
2048,Chicken Soft Tacos,$8.49 
2049,Chicken Bowl,$10.98 
2050,Side of Chips,$1.69 
2051,Chicken Burrito,$17.50 
2052,Steak Burrito,$8.99 
2053,Chips and Roasted Chili-Corn Salsa,$2.39 
2054,Steak Burrito,$8.99 
2055,Chips and Fresh Tomato Salsa,$2.39 
2056,Canned Soft Drink,$1.25 
2057,Chicken Bowl,$8.75 
2058,Chips and Tomatillo Red Chili Salsa,$2.95 
2059,Steak Burrito,$11.75 
2060,Chicken Soft Tacos,$11.25 
2061,Chicken Burrito,$17.50 
2062,Chicken Bowl,$8.49 
2063,Veggie Bowl,$8.49 
2064,Chips and Fresh Tomato Salsa,$2.39 
2065,Chicken Bowl,$11.25 
2066,Bottled Water,$1.50 
2067,Veggie Burrito,$8.75 
2068,Bottled Water,$3.00 
2069,Canned Soft Drink,$1.25 
2070,Chicken Bowl,$8.75 
2071,Chips and Guacamole,$4.45 
2072,Steak Bowl,$11.75 
2073,Barbacoa Bowl,$11.75 
2074,Chips and Guacamole,$4.45 
2075,Chicken Bowl,$21.96 
2076,Chicken Soft Tacos,$8.75 
2077,Chips and Guacamole,$4.45 
2078,Chicken Soft Tacos,$8.75 
2079,Chicken Soft Tacos,$11.25 
2080,Carnitas Soft Tacos,$9.25 
2081,Steak Burrito,$8.99 
2082,Chips and Fresh Tomato Salsa,$2.39 
2083,Barbacoa Soft Tacos,$9.25 
2084,Veggie Burrito,$8.75 
2085,Chicken Burrito,$10.98 
2086,Chicken Soft Tacos,$8.49 
2087,Chips and Guacamole,$3.99 
2088,Izze,$3.39 
2089,Steak Bowl,$11.75 
2090,Bottled Water,$1.50 
2091,Chips and Guacamole,$4.45 
2092,Carnitas Burrito,$9.25 
2093,Chicken Burrito,$8.75 
2094,Canned Soft Drink,$1.25 
2095,Steak Bowl,$11.75 
2096,Veggie Burrito,$8.75 
2097,Bottled Water,$1.50 
2098,Chicken Burrito,$8.75 
2099,Chicken Bowl,$8.75 
2100,Chips,$2.15 
2101,Bottled Water,$1.50 
2102,Chicken Burrito,$8.75 
2103,Chips and Tomatillo Red Chili Salsa,$2.95 
2104,Chicken Bowl,$8.75 
2105,Chicken Burrito,$8.75 
2106,Chicken Bowl,$17.50 
2107,Chicken Burrito,$8.75 
2108,6 Pack Soft Drink,$6.49 
2109,Chips and Guacamole,$4.45 
2110,Chicken Burrito,$11.25 
2111,Chicken Salad Bowl,$11.25 
2112,Chips,$4.30 
2113,Chicken Salad Bowl,$8.75 
2114,Chicken Bowl,$11.25 
2115,Chips and Guacamole,$4.45 
2116,Steak Burrito,$8.99 
2117,Chips and Fresh Tomato Salsa,$2.39 
2118,Steak Burrito,$9.25 
2119,Carnitas Soft Tacos,$9.25 
2120,Steak Burrito,$9.25 
2121,Chips and Guacamole,$4.45 
2122,Steak Burrito,$11.75 
2123,Veggie Bowl,$11.25 
2124,Chips and Fresh Tomato Salsa,$2.95 
2125,Chips,$2.15 
2126,Chicken Burrito,$11.25 
2127,Chicken Burrito,$11.25 
2128,Chicken Bowl,$8.75 
2129,Chips,$2.15 
2130,Bottled Water,$1.50 
2131,Barbacoa Burrito,$9.25 
2132,Chips and Guacamole,$4.45 
2133,Chicken Burrito,$10.98 
2134,Steak Burrito,$8.99 
2135,Canned Soda,$2.18 
2136,Chicken Burrito,$8.75 
2137,Chips and Guacamole,$4.45 
2138,Canned Soft Drink,$1.25 
2139,Steak Soft Tacos,$8.99 
2140,Chips and Roasted Chili-Corn Salsa,$2.39 
2141,Chips and Guacamole,$4.45 
2142,Chicken Burrito,$8.75 
2143,Chicken Burrito,$10.98 
2144,Steak Soft Tacos,$11.75 
2145,Bottled Water,$1.50 
2146,Chicken Bowl,$10.98 
2147,Steak Bowl,$8.99 
2148,Chicken Bowl,$8.49 
2149,Chips and Guacamole,$3.99 
2150,Steak Burrito,$8.99 
2151,Chicken Soft Tacos,$8.49 
2152,Chips and Guacamole,$3.99 
2153,Chicken Burrito,$8.49 
2154,Chicken Burrito,$8.49 
2155,Steak Burrito,$8.99 
2156,Veggie Salad Bowl,$11.25 
2157,Chicken Bowl,$11.25 
2158,Chicken Burrito,$10.98 
2159,Chicken Burrito,$10.98 
2160,Chicken Burrito,$10.98 
2161,Chips and Tomatillo-Green Chili Salsa,$2.39 
2162,Nantucket Nectar,$3.39 
2163,Chicken Bowl,$8.75 
2164,Canned Soft Drink,$1.25 
2165,Chips and Fresh Tomato Salsa,$2.95 
2166,Steak Bowl,$11.75 
2167,Bottled Water,$1.50 
2168,Chicken Bowl,$10.98 
2169,Side of Chips,$1.69 
2170,Chips and Guacamole,$4.45 
2171,Chicken Burrito,$8.75 
2172,Chicken Bowl,$8.75 
2173,Chicken Bowl,$8.75 
2174,Chicken Bowl,$8.75 
2175,Chips and Guacamole,$4.45 
2176,Steak Burrito,$9.25 
2177,Veggie Burrito,$8.75 
2178,Chicken Bowl,$11.25 
2179,Chicken Bowl,$8.75 
2180,Chips and Guacamole,$3.99 
2181,Steak Bowl,$8.99 
2182,Chicken Burrito,$8.49 
2183,Chicken Bowl,$11.25 
2184,Chicken Burrito,$11.25 
2185,Chicken Burrito,$8.75 
2186,Chips and Guacamole,$4.45 
2187,Chicken Bowl,$8.75 
2188,Chips and Guacamole,$4.45 
2189,Canned Soft Drink,$1.25 
2190,Chicken Bowl,$8.75 
2191,Chicken Bowl,$8.75 
2192,Bottled Water,$1.50 
2193,Chips,$2.15 
2194,Carnitas Bowl,$11.75 
2195,Steak Burrito,$11.75 
2196,Steak Bowl,$11.75 
2197,Steak Bowl,$11.75 
2198,Steak Bowl,$11.75 
2199,Bottled Water,$1.50 
2200,Chicken Burrito,$8.75 
2201,Carnitas Soft Tacos,$9.25 
2202,Canned Soft Drink,$1.25 
2203,Chicken Burrito,$8.75 
2204,Chips,$2.15 
2205,Steak Burrito,$8.99 
2206,Canned Soda,$1.09 
2207,Chips and Guacamole,$4.45 
2208,Chicken Burrito,$11.25 
2209,Steak Bowl,$11.75 
2210,Chips,$2.15 
2211,Chicken Bowl,$8.75 
2212,Chicken Burrito,$8.75 
2213,Canned Soft Drink,$1.25 
2214,Steak Bowl,$9.25 
2215,Chips,$2.15 
2216,Steak Burrito,$11.75 
2217,Chicken Burrito,$11.25 
2218,Veggie Burrito,$8.75 
2219,Veggie Burrito,$11.25 
2220,Chips and Guacamole,$4.45 
2221,Chicken Burrito,$8.49 
2222,Side of Chips,$1.69 
2223,Veggie Salad Bowl,$8.75 
2224,Chicken Salad Bowl,$8.75 
2225,Steak Burrito,$8.99 
2226,Chicken Soft Tacos,$8.49 
2227,Steak Crispy Tacos,$9.25 
2228,Chicken Bowl,$11.25 
2229,Chips and Tomatillo Red Chili Salsa,$2.95 
2230,Chips and Guacamole,$4.45 
2231,Steak Crispy Tacos,$11.75 
2232,6 Pack Soft Drink,$6.49 
2233,Carnitas Bowl,$11.48 
2234,Steak Bowl,$8.99 
2235,Canned Soda,$4.36 
2236,Steak Burrito,$11.48 
2237,Steak Burrito,$8.99 
2238,Chicken Burrito,$8.49 
2239,Carnitas Burrito,$11.48 
2240,Chicken Bowl,$8.75 
2241,Chips,$2.15 
2242,Bottled Water,$1.50 
2243,Barbacoa Burrito,$8.99 
2244,Side of Chips,$1.69 
2245,Chicken Bowl,$11.25 
2246,Canned Soft Drink,$1.25 
2247,Carnitas Soft Tacos,$9.25 
2248,Barbacoa Soft Tacos,$9.25 
2249,Chicken Soft Tacos,$8.75 
2250,Steak Soft Tacos,$9.25 
2251,Chips and Guacamole,$8.90 
2252,Chips,$2.15 
2253,Barbacoa Bowl,$9.25 
2254,Chicken Burrito,$10.98 
2255,Chicken Burrito,$8.49 
2256,Chicken Bowl,$8.75 
2257,Barbacoa Burrito,$9.25 
2258,Chips,$4.30 
2259,Barbacoa Soft Tacos,$9.25 
2260,Chicken Bowl,$8.75 
2261,Chicken Burrito,$8.75 
2262,Chips,$2.15 
2263,Canned Soft Drink,$1.25 
2264,Chicken Bowl,$8.75 
2265,Canned Soft Drink,$1.25 
2266,Chicken Bowl,$8.75 
2267,Chips and Fresh Tomato Salsa,$5.90 
2268,Carnitas Bowl,$9.25 
2269,Veggie Salad Bowl,$8.75 
2270,Carnitas Burrito,$9.25 
2271,Chips and Guacamole,$4.45 
2272,Steak Bowl,$9.25 
2273,Steak Bowl,$11.75 
2274,Canned Soft Drink,$2.50 
2275,Steak Bowl,$9.25 
2276,Chips,$2.15 
2277,Steak Bowl,$9.25 
2278,Bottled Water,$1.50 
2279,Canned Soft Drink,$1.25 
2280,Veggie Burrito,$11.25 
2281,Chips and Tomatillo Red Chili Salsa,$2.95 
2282,Chicken Bowl,$8.75 
2283,Chicken Soft Tacos,$8.75 
2284,Chicken Soft Tacos,$8.75 
2285,Chicken Burrito,$10.98 
2286,Chicken Burrito,$8.75 
2287,Chicken Soft Tacos,$8.75 
2288,Chicken Burrito,$8.75 
2289,Chips,$2.15 
